video_id,sample_idx,time_sec,whole_frame_diff,tile_max_diff,tile_topk_mean,optical_flow_mag,ssim_change
game_01,811,162.2,1.2538,3.6175,3.4036,0.1947,0.0182
game_01,812,162.4,1.4236,5.566,4.4333,0.2565,0.0294
game_01,813,162.6,1.3824,4.2816,3.5186,0.1975,0.0217
game_01,814,162.8,1.5632,4.7462,4.0731,0.2514,0.0259
game_01,815,163.0,1.2757,4.8739,3.8778,0.244,0.024
game_01,816,163.2,2.1451,6.9143,5.7675,0.3738,0.0423
game_01,817,163.4,2.4023,6.3707,5.8039,0.4263,0.0493
game_01,818,163.6,1.2042,3.3689,3.0196,0.1267,0.013
game_01,819,163.8,1.4045,4.1659,3.5496,0.2182,0.0253
game_01,820,164.0,0.9559,3.0083,2.3881,0.15,0.0142
game_01,821,164.2,1.1891,3.1731,2.9802,0.1949,0.0179
game_01,822,164.4,2.034,10.301,7.0257,0.262,0.0371
game_01,823,164.6,1.6607,4.5056,4.3548,0.2711,0.0307
game_01,824,164.8,2.0476,7.0896,5.9491,0.3583,0.0452
game_01,825,165.0,1.9903,6.108,5.116,0.3561,0.0468
game_01,826,165.2,2.2,8.7026,7.3604,0.5964,0.0588
game_01,827,165.4,1.6127,5.1389,4.4345,0.2676,0.0341
game_01,828,165.6,1.2638,4.0681,3.5177,0.255,0.0267
game_01,829,165.8,1.4417,5.1817,4.543,0.2662,0.0324
game_01,830,166.0,0.9989,3.3699,3.0103,0.1833,0.0183
game_01,831,166.2,2.2615,12.6883,9.3403,0.346,0.0466
game_01,832,166.4,1.0476,4.4574,3.7024,0.239,0.0234
game_01,833,166.6,1.2994,3.3285,3.0842,0.1827,0.0184
game_01,834,166.8,1.0109,4.6139,3.6992,0.2197,0.0216
game_01,835,167.0,0.6958,3.1974,2.4382,0.1319,0.0118
game_01,836,167.2,0.6457,2.1345,1.9005,0.0901,0.0091
game_01,837,167.4,0.9994,3.608,3.3493,0.1616,0.019
game_01,838,167.6,1.7136,6.2152,5.2054,0.3207,0.0396
game_01,839,167.8,2.7983,11.9845,9.3293,0.5948,0.0754
game_01,840,168.0,2.081,6.3625,5.9385,0.3769,0.0469
game_01,841,168.2,1.7821,7.2931,6.445,0.4261,0.0441
game_01,842,168.4,2.3122,9.6503,7.6811,0.4874,0.0525
game_01,843,168.6,2.2429,9.5522,8.022,0.5408,0.0593
game_01,844,168.8,24.9665,63.5532,54.727,4.4871,0.3607
game_01,845,169.0,3.4703,10.2428,8.9795,0.6503,0.0772
game_01,846,169.2,2.6428,7.9189,6.1552,0.5059,0.0624
game_01,847,169.4,1.353,3.6074,3.3051,0.1876,0.0172
game_01,848,169.6,2.0543,5.7726,5.1801,0.3387,0.038
game_01,849,169.8,1.6365,4.9771,3.7902,0.2652,0.0298
game_01,850,170.0,3.569,12.4659,10.1479,0.519,0.0744
game_01,851,170.2,2.764,7.9032,6.8804,0.4138,0.0509
game_01,852,170.4,4.2771,12.2338,10.5298,0.9418,0.0953
game_01,853,170.6,3.6177,9.4079,8.389,0.6485,0.0797
game_01,854,170.8,4.035,11.091,9.7113,0.7396,0.0912
game_01,855,171.0,2.2319,6.7921,5.1746,0.3601,0.0437
game_01,856,171.2,4.1227,12.8428,10.7764,0.6748,0.0807
game_01,857,171.4,1.7717,5.2534,4.668,0.3189,0.0342
game_01,858,171.6,3.5448,9.3002,8.3725,0.5632,0.0713
game_01,859,171.8,2.1393,8.0274,6.4935,0.2436,0.0303
game_01,860,172.0,2.3292,6.0048,5.5557,0.3315,0.0391
game_01,861,172.2,3.3664,11.4454,9.8706,0.397,0.0619
game_01,862,172.4,2.5292,7.2849,6.0815,0.4289,0.0566
game_01,863,172.6,2.6727,11.8859,8.9765,0.2385,0.0414
game_01,864,172.8,2.3743,6.9981,6.5302,0.328,0.039
game_01,865,173.0,76.6326,187.0072,153.2137,3.1272,0.9108
game_01,866,173.2,85.754,171.6633,150.1275,4.8188,0.8032
game_01,867,173.4,3.084,12.6771,9.6918,0.9704,0.0947
game_01,868,173.6,5.531,26.6473,17.3525,1.2084,0.1194
game_01,869,173.8,6.0312,26.6631,18.4881,0.911,0.1194
game_01,870,174.0,5.078,23.6319,17.2026,0.8999,0.1048
game_01,871,174.2,6.7587,38.9282,25.5509,1.2119,0.1198
game_01,872,174.4,10.2056,41.7183,34.5284,2.0961,0.1692
game_01,873,174.6,9.6836,32.0588,30.5929,1.247,0.166
game_01,874,174.8,30.4099,87.5462,73.9274,3.1639,0.391
game_01,875,175.0,27.7401,73.9034,65.2095,3.579,0.3564
game_01,876,175.2,15.786,35.8684,31.7336,3.859,0.2543
game_01,877,175.4,6.2145,32.3449,23.6831,1.1348,0.0973
game_01,878,175.6,4.5076,21.1995,16.8709,0.9389,0.0792
game_01,879,175.8,2.0998,8.9168,7.3598,0.3391,0.0403
game_01,880,176.0,1.5309,7.2994,4.7037,0.2292,0.0279
game_01,881,176.2,3.5308,19.7891,14.2543,0.8013,0.0734
game_01,882,176.4,3.0241,15.4072,12.3627,0.6846,0.0669
game_01,883,176.6,3.1915,20.1676,12.9556,0.6461,0.0645
game_01,884,176.8,102.5359,195.703,182.9288,5.2514,0.7378
game_01,885,177.0,0.3477,1.5069,1.0225,0.0465,0.003
game_01,886,177.2,0.6325,2.9681,2.0678,0.097,0.0087
game_01,887,177.4,0.8621,4.1399,3.375,0.1874,0.0202
game_01,888,177.6,1.2515,5.9748,4.7199,0.2881,0.034
game_01,889,177.8,0.7915,2.6623,2.4137,0.1457,0.0151
game_01,890,178.0,1.4561,5.8928,4.9918,0.2961,0.0356
game_01,891,178.2,1.5596,6.6798,5.9059,0.4112,0.0444
game_01,892,178.4,1.5013,5.7208,4.9376,0.2927,0.0372
game_01,893,178.6,1.0873,5.0962,3.6654,0.2435,0.0255
game_01,894,178.8,1.4884,5.5324,5.0043,0.3034,0.0368
game_01,895,179.0,2.2457,7.799,6.7659,0.4912,0.0626
